ScaleName,vVar,modelCombo,Estimator,N,Group,covPiVi ci.l,covPiVi ci.u,covPiVi est,covPiVi est.bf,covPiVi est.stars,covPiVi pval,covPiVi pVar,covPiVi se,covPiVi se.d,covPsVs ci.l,covPsVs ci.u,covPsVs est,covPsVs est.bf,covPsVs est.stars,covPsVs pval,covPsVs pVar,covPsVs se,covPsVs se.d,covPVwithin ci.l,covPVwithin ci.u,covPVwithin est,covPVwithin est.bf,covPVwithin est.stars,covPVwithin pval,covPVwithin pVar,covPVwithin se,covPVwithin se.d,PtoP ci.l,PtoP ci.u,PtoP est,PtoP est.bf,PtoP est.stars,PtoP pval,PtoP pVar,PtoP se,PtoP se.d,PtoV ci.l,PtoV ci.u,PtoV est,PtoV est.bf,PtoV est.stars,PtoV pval,PtoV pVar,PtoV se,PtoV se.d,rPiVi ci.l,rPiVi ci.u,rPiVi est,rPiVi est.bf,rPiVi est.stars,rPiVi pval,rPiVi pVar,rPiVi se,rPiVi se.d,rPsVs ci.l,rPsVs ci.u,rPsVs est,rPsVs est.bf,rPsVs est.stars,rPsVs pval,rPsVs pVar,rPsVs se,rPsVs se.d,rPVwithin ci.l,rPVwithin ci.u,rPVwithin est,rPVwithin est.bf,rPVwithin est.stars,rPVwithin pval,rPVwithin pVar,rPVwithin se,rPVwithin se.d,VtoP ci.l,VtoP ci.u,VtoP est,VtoP est.bf,VtoP est.stars,VtoP pval,VtoP pVar,VtoP se,VtoP se.d,VtoV ci.l,VtoV ci.u,VtoV est,VtoV est.bf,VtoV est.stars,VtoV pval,VtoV pVar,VtoV se,VtoV se.d
.Industriousness,aspfin,Linear_Linear,MLR,NA,D2,12.8168,75.9092,44.363,\textbf{44.36},*44.36*,0.006,bfas_ci,16.095,16.09,-0.26112,0.21712,-0.022,-0.02,-0.02,0.857,bfas_ci,0.122,0.12,-18.66596,12.59996,-3.033,-3.03,-3.03,0.704,bfas_ci,7.976,7.98,0.01588,0.29812,0.157,\textbf{0.16},*0.16*,0.029,bfas_ci,0.072,0.07,-0.14204,0.24604,0.052,0.05,0.05,0.602,bfas_ci,0.099,0.10,-31.3940356840849,31.6983643159151,0.152164315915126,\textbf{0.15},*0.15*,0.006,bfas_ci,16.095,16.09,-0.395183697305771,0.0830563026942294,-0.156063697305771,-0.16,-0.16,0.857,bfas_ci,0.122,0.12,-15.6612039776767,15.6047160223233,-0.028243977676703,-0.03,-0.03,0.704,bfas_ci,7.976,7.98,-0.10012,0.08412,-0.008,-0.01,-0.01,0.870,bfas_ci,0.047,0.05,-0.02028,0.34428,0.162,0.16,0.16,0.082,bfas_ci,0.093,0.09
.Industriousness,aspfin,Linear_Linear,MLR,NA,D3,12.8168,75.9092,44.363,\textbf{44.36},*44.36*,0.006,bfas_ci,16.095,16.09,-0.26112,0.21712,-0.022,-0.02,-0.02,0.857,bfas_ci,0.122,0.12,-26.2216,6.7456,-9.738,-9.74,-9.74,0.247,bfas_ci,8.41,8.41,-0.04988,0.35388,0.152,0.15,0.15,0.141,bfas_ci,0.103,0.10,-0.19728,0.26528,0.034,0.03,0.03,0.774,bfas_ci,0.118,0.12,-31.3940356840849,31.6983643159151,0.152164315915126,\textbf{0.15},*0.15*,0.006,bfas_ci,16.095,16.09,-0.395183697305771,0.0830563026942294,-0.156063697305771,-0.16,-0.16,0.857,bfas_ci,0.122,0.12,-16.5835940527391,16.3836059472609,-0.0999940527391196,-0.10,-0.10,0.247,bfas_ci,8.41,8.41,-0.22444,0.02644,-0.099,-0.10,-0.10,0.119,bfas_ci,0.064,0.06,-0.20656,0.52256,0.158,0.16,0.16,0.394,bfas_ci,0.186,0.19
.Industriousness,aspfin,Linear_Linear,MLR,NA,D4,12.8168,75.9092,44.363,\textbf{44.36},*44.36*,0.006,bfas_ci,16.095,16.09,-0.26112,0.21712,-0.022,-0.02,-0.02,0.857,bfas_ci,0.122,0.12,-0.208879999999999,23.71488,11.753,11.75,11.75,0.054,bfas_ci,6.103,6.10,0.06992,0.45408,0.262,\textbf{0.26},*0.26*,0.007,bfas_ci,0.098,0.10,-0.02404,0.36404,0.17,0.17,0.17,0.086,bfas_ci,0.099,0.10,-31.3940356840849,31.6983643159151,0.152164315915126,\textbf{0.15},*0.15*,0.006,bfas_ci,16.095,16.09,-0.395183697305771,0.0830563026942294,-0.156063697305771,-0.16,-0.16,0.857,bfas_ci,0.122,0.12,-11.8217748469922,12.1019851530078,0.140105153007809,0.14,0.14,0.054,bfas_ci,6.103,6.10,-0.19168,0.03568,-0.078,-0.08,-0.08,0.173,bfas_ci,0.058,0.06,-0.00336,0.35336,0.175,0.17,0.17,0.054,bfas_ci,0.091,0.09
.Industriousness,aspfin,Linear_Linear,MLR,NA,D5,12.8168,75.9092,44.363,\textbf{44.36},*44.36*,0.006,bfas_ci,16.095,16.09,-0.26112,0.21712,-0.022,-0.02,-0.02,0.857,bfas_ci,0.122,0.12,-6.618,23.174,8.278,8.28,8.28,0.276,bfas_ci,7.6,7.60,-0.25572,0.16372,-0.046,-0.05,-0.05,0.665,bfas_ci,0.107,0.11,0.09572,0.55828,0.327,\textbf{0.33},*0.33*,0.006,bfas_ci,0.118,0.12,-31.3940356840849,31.6983643159151,0.152164315915126,\textbf{0.15},*0.15*,0.006,bfas_ci,16.095,16.09,-0.395183697305771,0.0830563026942294,-0.156063697305771,-0.16,-0.16,0.857,bfas_ci,0.122,0.12,-14.7845311208787,15.0074688791213,0.111468879121261,0.11,0.11,0.276,bfas_ci,7.6,7.60,-0.12636,0.13236,0.003,0.00,0.00,0.965,bfas_ci,0.066,0.07,-0.15844,0.28844,0.065,0.07,0.07,0.572,bfas_ci,0.114,0.11
.Industriousness,aspfin,Linear_Linear,MLR,NA,EARLIER,10.6488,73.8392,42.244,\textbf{42.24},*42.24*,0.009,bfas_ci,16.12,16.12,-0.25812,0.22012,-0.019,-0.02,-0.02,0.874,bfas_ci,0.122,0.12,-16.52164,6.05364,-5.234,-5.23,-5.23,0.363,bfas_ci,5.759,5.76,0.0424,0.2776,0.16,\textbf{0.16},*0.16*,0.008,bfas_ci,0.06,0.06,-0.09396,0.20396,0.055,0.06,0.06,0.473,bfas_ci,0.076,0.08,-31.4500136844623,31.7403863155377,0.145186315537654,\textbf{0.15},*0.15*,0.009,bfas_ci,16.12,16.12,-0.367940220694991,0.110299779305009,-0.128820220694991,-0.13,-0.13,0.874,bfas_ci,0.122,0.12,-11.3382562571658,11.2370237428342,-0.0506162571658492,-0.05,-0.05,0.363,bfas_ci,5.759,5.76,-0.11152,0.03352,-0.039,-0.04,-0.04,0.287,bfas_ci,0.037,0.04,-0.00855999999999998,0.32856,0.16,0.16,0.16,0.064,bfas_ci,0.086,0.09
.Industriousness,aspfin,Linear_Linear,MLR,NA,LATER,10.6488,73.8392,42.244,\textbf{42.24},*42.24*,0.009,bfas_ci,16.12,16.12,-0.25812,0.22012,-0.019,-0.02,-0.02,0.874,bfas_ci,0.122,0.12,0.39912,19.52088,9.96,\textbf{9.96},*9.96*,0.041,bfas_ci,4.878,4.88,-0.01188,0.29388,0.141,0.14,0.14,0.069,bfas_ci,0.078,0.08,0.07616,0.38584,0.231,\textbf{0.23ª},*0.23ª*,0.003,bfas_ci,0.079,0.08,-31.4500136844623,31.7403863155377,0.145186315537654,\textbf{0.15},*0.15*,0.009,bfas_ci,16.12,16.12,-0.367940220694991,0.110299779305009,-0.128820220694991,-0.13,-0.13,0.874,bfas_ci,0.122,0.12,-9.43806447827012,9.68369552172988,0.122815521729879,\textbf{0.12},*0.12*,0.041,bfas_ci,4.878,4.88,-0.12624,0.04624,-0.04,-0.04,-0.04,0.360,bfas_ci,0.044,0.04,-0.00907999999999998,0.27708,0.134,0.13,0.13,0.065,bfas_ci,0.073,0.07
.Industriousness,bfa_mt,Linear_Linear,MLR,864,ALL,-46.48516,12.29916,-17.093,-17.09,-17.09,0.254,bfas_ci,14.996,15.00,-0.24488,0.15888,-0.043,-0.04,-0.04,0.680,bfas_ci,0.103,0.10,-11.72388,3.57588,-4.074,-4.07,-4.07,0.297,bfas_ci,3.903,3.90,0.064,0.26,0.162,\textbf{0.16ª},*0.16ª*,0.001,bfas_ci,0.05,0.05,-0.02896,0.17096,0.071,0.07,0.07,0.165,bfas_ci,0.051,0.05,-29.4603276635415,29.3239923364585,-0.0681676635414813,-0.07,-0.07,0.254,bfas_ci,14.996,15.00,-0.525334588847073,-0.121574588847073,-0.323454588847073,-0.32,-0.32,0.680,bfas_ci,0.103,0.10,-7.69761704402829,7.60214295597171,-0.0477370440282897,-0.05,-0.05,0.297,bfas_ci,3.903,3.90,-0.03372,0.09172,0.029,0.03,0.03,0.360,bfas_ci,0.032,0.03,0.05636,0.28764,0.172,\textbf{0.17ª},*0.17ª*,0.004,bfas_ci,0.059,0.06
.Industriousness,bfa_mt,Linear_Linear,MLR,NA,D2,-45.60808,12.79208,-16.408,-16.41,-16.41,0.271,bfas_ci,14.898,14.90,-0.24784,0.15984,-0.044,-0.04,-0.04,0.672,bfas_ci,0.104,0.10,-12.5788,13.1168,0.269,0.27,0.27,0.967,bfas_ci,6.555,6.55,0.01884,0.29716,0.158,\textbf{0.16},*0.16*,0.027,bfas_ci,0.071,0.07,-0.08616,0.29016,0.102,0.10,0.10,0.285,bfas_ci,0.096,0.10,-29.2654704503238,29.1346895496762,-0.0653904503238004,-0.07,-0.07,0.271,bfas_ci,14.898,14.90,-0.567675221461678,-0.159995221461678,-0.363835221461678,-0.36,-0.36,0.672,bfas_ci,0.104,0.10,-12.8450054083794,12.8505945916206,0.00279459162056311,0.00,0.00,0.967,bfas_ci,6.555,6.55,-0.02512,0.15912,0.067,0.07,0.07,0.160,bfas_ci,0.047,0.05,0.00744,0.54056,0.274,\textbf{0.27},*0.27*,0.043,bfas_ci,0.136,0.14
.Industriousness,bfa_mt,Linear_Linear,MLR,NA,D3,-45.60808,12.79208,-16.408,-16.41,-16.41,0.271,bfas_ci,14.898,14.90,-0.24784,0.15984,-0.044,-0.04,-0.04,0.672,bfas_ci,0.104,0.10,-18.50988,5.11988,-6.695,-6.70,-6.70,0.267,bfas_ci,6.028,6.03,-0.04872,0.37072,0.161,0.16,0.16,0.132,bfas_ci,0.107,0.11,-0.06488,0.24088,0.088,0.09,0.09,0.261,bfas_ci,0.078,0.08,-29.2654704503238,29.1346895496762,-0.0653904503238004,-0.07,-0.07,0.271,bfas_ci,14.898,14.90,-0.567675221461678,-0.159995221461678,-0.363835221461678,-0.36,-0.36,0.672,bfas_ci,0.104,0.10,-11.8997793686832,11.7299806313168,-0.0848993686832343,-0.08,-0.08,0.267,bfas_ci,6.028,6.03,-0.09836,0.16036,0.031,0.03,0.03,0.637,bfas_ci,0.066,0.07,-0.00611999999999999,0.27612,0.135,0.14,0.14,0.062,bfas_ci,0.072,0.07
.Industriousness,bfa_mt,Linear_Linear,MLR,NA,D4,-45.60808,12.79208,-16.408,-16.41,-16.41,0.271,bfas_ci,14.898,14.90,-0.24784,0.15984,-0.044,-0.04,-0.04,0.672,bfas_ci,0.104,0.10,-21.18576,9.21776,-5.984,-5.98,-5.98,0.440,bfas_ci,7.756,7.76,0.07756,0.52444,0.301,\textbf{0.30},*0.30*,0.008,bfas_ci,0.114,0.11,-0.27796,0.21596,-0.031,-0.03,-0.03,0.805,bfas_ci,0.126,0.13,-29.2654704503238,29.1346895496762,-0.0653904503238004,-0.07,-0.07,0.271,bfas_ci,14.898,14.90,-0.567675221461678,-0.159995221461678,-0.363835221461678,-0.36,-0.36,0.672,bfas_ci,0.104,0.10,-15.2803186330595,15.1232013669405,-0.0785586330595291,-0.08,-0.08,0.440,bfas_ci,7.756,7.76,-0.14716,0.13116,-0.008,-0.01,-0.01,0.915,bfas_ci,0.071,0.07,-0.20804,0.27804,0.035,0.04,0.04,0.776,bfas_ci,0.124,0.12
.Industriousness,bfa_mt,Linear_Linear,MLR,NA,D5,-45.60808,12.79208,-16.408,-16.41,-16.41,0.271,bfas_ci,14.898,14.90,-0.24784,0.15984,-0.044,-0.04,-0.04,0.672,bfas_ci,0.104,0.10,-36.45408,18.81008,-8.822,-8.82,-8.82,0.531,bfas_ci,14.098,14.10,-0.26464,0.16264,-0.051,-0.05,-0.05,0.637,bfas_ci,0.109,0.11,-0.20228,0.26028,0.029,0.03,0.03,0.808,bfas_ci,0.118,0.12,-29.2654704503238,29.1346895496762,-0.0653904503238004,-0.07,-0.07,0.271,bfas_ci,14.898,14.90,-0.567675221461678,-0.159995221461678,-0.363835221461678,-0.36,-0.36,0.672,bfas_ci,0.104,0.10,-27.7395458328483,27.5246141671517,-0.107465832848306,-0.11,-0.11,0.531,bfas_ci,14.098,14.10,-0.2074,0.1454,-0.031,-0.03,-0.03,0.726,bfas_ci,0.09,0.09,-0.23232,0.52032,0.144,0.14,0.14,0.454,bfas_ci,0.192,0.19
.Industriousness,bfa_mt,Linear_Linear,MLR,NA,EARLIER,-45.88288,12.34088,-16.771,-16.77,-16.77,0.259,bfas_ci,14.853,14.85,-0.25084,0.15684,-0.047,-0.05,-0.05,0.652,bfas_ci,0.104,0.10,-11.32204,5.92204,-2.7,-2.70,-2.70,0.539,bfas_ci,4.399,4.40,0.04244,0.28156,0.162,\textbf{0.16},*0.16*,0.007,bfas_ci,0.061,0.06,-0.01944,0.23144,0.106,0.11,0.11,0.095,bfas_ci,0.064,0.06,-29.1788591730684,29.0449008269316,-0.0669791730683819,-0.07,-0.07,0.259,bfas_ci,14.853,14.85,-0.550762521488411,-0.143082521488411,-0.346922521488411,-0.35,-0.35,0.652,bfas_ci,0.104,0.10,-8.6525157236012,8.5915642763988,-0.0304757236012023,-0.03,-0.03,0.539,bfas_ci,4.399,4.40,-0.02248,0.12648,0.052,0.05,0.05,0.162,bfas_ci,0.038,0.04,0.06896,0.35904,0.214,\textbf{0.21ª},*0.21ª*,0.004,bfas_ci,0.074,0.07
.Industriousness,bfa_mt,Linear_Linear,MLR,NA,LATER,-45.88288,12.34088,-16.771,-16.77,-16.77,0.259,bfas_ci,14.853,14.85,-0.25084,0.15684,-0.047,-0.05,-0.05,0.652,bfas_ci,0.104,0.10,-21.85328,7.61728,-7.118,-7.12,-7.12,0.344,bfas_ci,7.518,7.52,-0.01064,0.31864,0.154,0.15,0.15,0.068,bfas_ci,0.084,0.08,-0.18544,0.16344,-0.011,-0.01,-0.01,0.902,bfas_ci,0.089,0.09,-29.1788591730684,29.0449008269316,-0.0669791730683819,-0.07,-0.07,0.259,bfas_ci,14.853,14.85,-0.550762521488411,-0.143082521488411,-0.346922521488411,-0.35,-0.35,0.652,bfas_ci,0.104,0.10,-14.8264230496776,14.6441369503224,-0.0911430496776294,-0.09,-0.09,0.344,bfas_ci,7.518,7.52,-0.1318,0.0838,-0.024,-0.02,-0.02,0.672,bfas_ci,0.055,0.06,-0.12608,0.25808,0.066,0.07,0.07,0.501,bfas_ci,0.098,0.10
.Industriousness,hrz_col,Linear_Linear,MLR,864,ALL,39.58564,91.09836,65.342,\textbf{65.34ª},*65.34ª*,0.000,bfas_ci,13.141,13.14,-0.13552,0.20552,0.035,0.04,0.04,0.685,bfas_ci,0.087,0.09,1.34912,14.19888,7.774,\textbf{7.77},*7.77*,0.018,bfas_ci,3.278,3.28,0.05704,0.25696,0.157,\textbf{0.16ª},*0.16ª*,0.002,bfas_ci,0.051,0.05,-0.06924,0.10324,0.017,0.02,0.02,0.701,bfas_ci,0.044,0.04,-25.4407772360318,26.0719427639682,0.315582763968195,\textbf{0.32ª},*0.32ª*,0.000,bfas_ci,13.141,13.14,0.167270003460955,0.508310003460955,0.337790003460955,0.34,0.34,0.685,bfas_ci,0.087,0.09,-6.32659635648802,6.52316364351198,0.0982836435119787,\textbf{0.10},*0.10*,0.018,bfas_ci,3.278,3.28,-0.03344,0.11944,0.043,0.04,0.04,0.270,bfas_ci,0.039,0.04,0.01212,0.21988,0.116,\textbf{0.12},*0.12*,0.030,bfas_ci,0.053,0.05
.Industriousness,hrz_col,Linear_Linear,MLR,NA,D2,39.46352,90.37648,64.92,\textbf{64.92ª},*64.92ª*,0.000,bfas_ci,12.988,12.99,-0.14148,0.20348,0.031,0.03,0.03,0.725,bfas_ci,0.088,0.09,-8.19916,15.40316,3.602,3.60,3.60,0.550,bfas_ci,6.021,6.02,0.0108,0.2852,0.148,\textbf{0.15},*0.15*,0.035,bfas_ci,0.07,0.07,-0.12416,0.15416,0.015,0.01,0.01,0.827,bfas_ci,0.071,0.07,-25.1448651215036,25.7680948784964,0.311614878496381,\textbf{0.31ª},*0.31ª*,0.000,bfas_ci,12.988,12.99,0.154670590143516,0.499630590143516,0.327150590143516,0.33,0.33,0.725,bfas_ci,0.088,0.09,-11.7626708816596,11.8396491183404,0.0384891183404486,0.04,0.04,0.550,bfas_ci,6.021,6.02,-0.057,0.139,0.041,0.04,0.04,0.411,bfas_ci,0.05,0.05,-4.00000000000122e-05,0.29004,0.145,\textbf{0.14},*0.14*,0.049,bfas_ci,0.074,0.07
.Industriousness,hrz_col,Linear_Linear,MLR,NA,D3,39.46352,90.37648,64.92,\textbf{64.92ª},*64.92ª*,0.000,bfas_ci,12.988,12.99,-0.14148,0.20348,0.031,0.03,0.03,0.725,bfas_ci,0.088,0.09,2.566,23.734,13.15,\textbf{13.15},*13.15*,0.015,bfas_ci,5.4,5.40,-0.06356,0.37156,0.154,0.15,0.15,0.165,bfas_ci,0.111,0.11,-0.07028,0.19628,0.063,0.06,0.06,0.357,bfas_ci,0.068,0.07,-25.1448651215036,25.7680948784964,0.311614878496381,\textbf{0.31ª},*0.31ª*,0.000,bfas_ci,12.988,12.99,0.154670590143516,0.499630590143516,0.327150590143516,0.33,0.33,0.725,bfas_ci,0.088,0.09,-10.4041758515613,10.7638241484387,0.179824148438731,\textbf{0.18},*0.18*,0.015,bfas_ci,5.4,5.40,-0.11888,0.18688,0.034,0.03,0.03,0.660,bfas_ci,0.078,0.08,-0.17732,0.18332,0.003,0.00,0.00,0.978,bfas_ci,0.092,0.09
.Industriousness,hrz_col,Linear_Linear,MLR,NA,D4,39.46352,90.37648,64.92,\textbf{64.92ª},*64.92ª*,0.000,bfas_ci,12.988,12.99,-0.14148,0.20348,0.031,0.03,0.03,0.725,bfas_ci,0.088,0.09,-3.20244,20.86244,8.83,8.83,8.83,0.150,bfas_ci,6.139,6.14,0.0774,0.5086,0.293,\textbf{0.29},*0.29*,0.008,bfas_ci,0.11,0.11,-0.15556,0.27956,0.062,0.06,0.06,0.575,bfas_ci,0.111,0.11,-25.1448651215036,25.7680948784964,0.311614878496381,\textbf{0.31ª},*0.31ª*,0.000,bfas_ci,12.988,12.99,0.154670590143516,0.499630590143516,0.327150590143516,0.33,0.33,0.725,bfas_ci,0.088,0.09,-11.89868981816,12.16619018184,0.133750181839965,0.13,0.13,0.150,bfas_ci,6.139,6.14,-0.16272,0.25672,0.047,0.05,0.05,0.663,bfas_ci,0.107,0.11,-0.18512,0.29312,0.054,0.05,0.05,0.658,bfas_ci,0.122,0.12
.Industriousness,hrz_col,Linear_Linear,MLR,NA,D5,39.46352,90.37648,64.92,\textbf{64.92ª},*64.92ª*,0.000,bfas_ci,12.988,12.99,-0.14148,0.20348,0.031,0.03,0.03,0.725,bfas_ci,0.088,0.09,-10.54244,19.20644,4.332,4.33,4.33,0.568,bfas_ci,7.589,7.59,-0.2714,0.1794,-0.046,-0.05,-0.05,0.687,bfas_ci,0.115,0.12,-0.29616,0.08016,-0.108,-0.11,-0.11,0.260,bfas_ci,0.096,0.10,-25.1448651215036,25.7680948784964,0.311614878496381,\textbf{0.31ª},*0.31ª*,0.000,bfas_ci,12.988,12.99,0.154670590143516,0.499630590143516,0.327150590143516,0.33,0.33,0.725,bfas_ci,0.088,0.09,-14.8077908795236,14.9410891204764,0.0666491204763615,0.07,0.07,0.568,bfas_ci,7.589,7.59,-0.1708,0.2408,0.035,0.04,0.04,0.742,bfas_ci,0.105,0.10,0.00275999999999998,0.56724,0.285,\textbf{0.28},*0.28*,0.048,bfas_ci,0.144,0.14
.Industriousness,hrz_col,Linear_Linear,MLR,NA,EARLIER,39.22788,90.47012,64.849,\textbf{64.85ª},*64.85ª*,0.000,bfas_ci,13.072,13.07,-0.12952,0.21152,0.041,0.04,0.04,0.641,bfas_ci,0.087,0.09,-0.71204,16.23804,7.763,7.76,7.76,0.073,bfas_ci,4.324,4.32,0.03352,0.28048,0.157,\textbf{0.16},*0.16*,0.013,bfas_ci,0.063,0.06,-0.07488,0.13288,0.029,0.03,0.03,0.581,bfas_ci,0.053,0.05,-25.3060500898609,25.9361899101391,0.315069910139076,\textbf{0.32ª},*0.32ª*,0.000,bfas_ci,13.072,13.07,0.19813197249043,0.53917197249043,0.36865197249043,0.37,0.37,0.641,bfas_ci,0.087,0.09,-8.38482775970406,8.56525224029594,0.0902122402959348,0.09,0.09,0.073,bfas_ci,4.324,4.32,-0.04724,0.12524,0.039,0.04,0.04,0.373,bfas_ci,0.044,0.04,-0.01452,0.22852,0.107,0.11,0.11,0.084,bfas_ci,0.062,0.06
.Industriousness,hrz_col,Linear_Linear,MLR,NA,LATER,39.22788,90.47012,64.849,\textbf{64.85ª},*64.85ª*,0.000,bfas_ci,13.072,13.07,-0.12952,0.21152,0.041,0.04,0.04,0.641,bfas_ci,0.087,0.09,-2.33144,17.12744,7.398,7.40,7.40,0.136,bfas_ci,4.964,4.96,-0.01064,0.31864,0.154,0.15,0.15,0.068,bfas_ci,0.084,0.08,-0.16284,0.14684,-0.008,-0.01,-0.01,0.921,bfas_ci,0.079,0.08,-25.3060500898609,25.9361899101391,0.315069910139076,\textbf{0.32ª},*0.32ª*,0.000,bfas_ci,13.072,13.07,0.19813197249043,0.53917197249043,0.36865197249043,0.37,0.37,0.641,bfas_ci,0.087,0.09,-9.61718071845349,9.84169928154651,0.112259281546514,0.11,0.11,0.136,bfas_ci,4.964,4.96,-0.10488,0.20088,0.048,0.05,0.05,0.541,bfas_ci,0.078,0.08,-0.06092,0.33892,0.139,0.14,0.14,0.172,bfas_ci,0.102,0.10
.Industriousness,hrz_ind,Linear_Linear,MLR,864,ALL,8.50616,48.21184,28.359,\textbf{28.36},*28.36*,0.005,bfas_ci,10.129,10.13,-0.16508,0.12108,-0.022,-0.02,-0.02,0.768,bfas_ci,0.073,0.07,-0.15512,13.55312,6.699,6.70,6.70,0.055,bfas_ci,3.497,3.50,0.05096,0.24304,0.147,\textbf{0.15ª},*0.15ª*,0.003,bfas_ci,0.049,0.05,-0.06504,0.12704,0.031,0.03,0.03,0.534,bfas_ci,0.049,0.05,-19.6880091387118,20.0176708612882,0.164830861288211,\textbf{0.16},*0.16*,0.005,bfas_ci,10.129,10.13,-0.344753669346206,-0.0585936693462065,-0.201673669346206,-0.20,-0.20,0.768,bfas_ci,0.073,0.07,-6.77594932581986,6.93229067418014,0.0781706741801375,0.08,0.08,0.055,bfas_ci,3.497,3.50,-0.01484,0.09884,0.042,0.04,0.04,0.148,bfas_ci,0.029,0.03,-0.04904,0.14304,0.047,0.05,0.05,0.336,bfas_ci,0.049,0.05
.Industriousness,hrz_ind,Linear_Linear,MLR,NA,D2,9.90968,49.96032,29.935,\textbf{29.93ª},*29.93ª*,0.003,bfas_ci,10.217,10.22,-0.172,0.122,-0.025,-0.03,-0.03,0.742,bfas_ci,0.075,0.07,-8.9396,14.8156,2.938,2.94,2.94,0.628,bfas_ci,6.06,6.06,0.000760000000000011,0.27124,0.136,\textbf{0.14},*0.14*,0.049,bfas_ci,0.069,0.07,-0.11296,0.18496,0.036,0.04,0.04,0.639,bfas_ci,0.076,0.08,-19.8520681391903,20.1985718608097,0.173251860809688,\textbf{0.17ª},*0.17ª*,0.003,bfas_ci,10.217,10.22,-0.394173661945069,-0.100173661945069,-0.247173661945069,-0.25,-0.25,0.742,bfas_ci,0.075,0.07,-11.8475485100774,11.9076514899226,0.0300514899226111,0.03,0.03,0.628,bfas_ci,6.06,6.06,-0.029,0.167,0.069,0.07,0.07,0.168,bfas_ci,0.05,0.05,0.00712000000000002,0.31288,0.16,\textbf{0.16},*0.16*,0.041,bfas_ci,0.078,0.08
.Industriousness,hrz_ind,Linear_Linear,MLR,NA,D3,9.90968,49.96032,29.935,\textbf{29.93ª},*29.93ª*,0.003,bfas_ci,10.217,10.22,-0.172,0.122,-0.025,-0.03,-0.03,0.742,bfas_ci,0.075,0.07,-4.55352,19.99352,7.72,7.72,7.72,0.218,bfas_ci,6.262,6.26,-0.06356,0.37156,0.154,0.15,0.15,0.165,bfas_ci,0.111,0.11,-0.22364,0.10564,-0.059,-0.06,-0.06,0.485,bfas_ci,0.084,0.08,-19.8520681391903,20.1985718608097,0.173251860809688,\textbf{0.17ª},*0.17ª*,0.003,bfas_ci,10.217,10.22,-0.394173661945069,-0.100173661945069,-0.247173661945069,-0.25,-0.25,0.742,bfas_ci,0.075,0.07,-12.1777465471905,12.3692934528095,0.0957734528094718,0.10,0.10,0.218,bfas_ci,6.262,6.26,-0.1358,0.0798,-0.028,-0.03,-0.03,0.616,bfas_ci,0.055,0.06,-0.2324,0.1204,-0.056,-0.06,-0.06,0.535,bfas_ci,0.09,0.09
.Industriousness,hrz_ind,Linear_Linear,MLR,NA,D4,9.90968,49.96032,29.935,\textbf{29.93ª},*29.93ª*,0.003,bfas_ci,10.217,10.22,-0.172,0.122,-0.025,-0.03,-0.03,0.742,bfas_ci,0.075,0.07,-9.98084,20.51284,5.266,5.27,5.27,0.498,bfas_ci,7.779,7.78,0.0774,0.5086,0.293,\textbf{0.29},*0.29*,0.008,bfas_ci,0.11,0.11,-0.10884,0.29884,0.095,0.10,0.10,0.360,bfas_ci,0.104,0.10,-19.8520681391903,20.1985718608097,0.173251860809688,\textbf{0.17ª},*0.17ª*,0.003,bfas_ci,10.217,10.22,-0.394173661945069,-0.100173661945069,-0.247173661945069,-0.25,-0.25,0.742,bfas_ci,0.075,0.07,-15.1772307766206,15.3164492233794,0.06960922337939,0.07,0.07,0.498,bfas_ci,7.779,7.78,-0.07864,0.15264,0.037,0.04,0.04,0.534,bfas_ci,0.059,0.06,-0.15824,0.11224,-0.023,-0.02,-0.02,0.738,bfas_ci,0.069,0.07
.Industriousness,hrz_ind,Linear_Linear,MLR,NA,D5,9.90968,49.96032,29.935,\textbf{29.93ª},*29.93ª*,0.003,bfas_ci,10.217,10.22,-0.172,0.122,-0.025,-0.03,-0.03,0.742,bfas_ci,0.075,0.07,-1.30024,24.35224,11.526,11.53,11.53,0.078,bfas_ci,6.544,6.54,-0.26744,0.17944,-0.044,-0.04,-0.04,0.703,bfas_ci,0.114,0.11,-0.17436,0.28036,0.053,0.05,0.05,0.651,bfas_ci,0.116,0.12,-19.8520681391903,20.1985718608097,0.173251860809688,\textbf{0.17ª},*0.17ª*,0.003,bfas_ci,10.217,10.22,-0.394173661945069,-0.100173661945069,-0.247173661945069,-0.25,-0.25,0.742,bfas_ci,0.075,0.07,-12.66852291736,12.98395708264,0.157717082639981,0.16,0.16,0.078,bfas_ci,6.544,6.54,-0.03172,0.19172,0.08,0.08,0.08,0.159,bfas_ci,0.057,0.06,-0.2208,0.1908,-0.015,-0.01,-0.01,0.884,bfas_ci,0.105,0.10
